movieId,title,genres
316,Stargate (1994),Action|Adventure|Sci-Fi
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy
318,"Shawshank Redemption, The (1994)",Crime|Drama
319,Shallow Grave (1994),Comedy|Drama|Thriller
320,Suture (1993),Film-Noir|Thriller
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama
322,Swimming with Sharks (1995),Comedy|Drama
324,"Sum of Us, The (1994)",Comedy|Drama
325,National Lampoon's Senior Trip (1995),Comedy
326,To Live (Huozhe) (1994),Drama
327,Tank Girl (1995),Action|Comedy|Sci-Fi
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
330,Tales from the Hood (1995),Action|Crime|Horror
331,Tom & Viv (1994),Drama
332,Village of the Damned (1995),Horror|Sci-Fi
333,Tommy Boy (1995),Comedy
334,Vanya on 42nd Street (1994),Drama
335,Underneath (1995),Mystery|Thriller
336,"Walking Dead, The (1995)",Drama|War
337,What's Eating Gilbert Grape (1993),Drama
338,Virtuosity (1995),Action|Sci-Fi|Thriller
339,While You Were Sleeping (1995),Comedy|Romance
340,"War, The (1994)",Adventure|Drama|War
341,Double Happiness (1994),Drama
342,Muriel's Wedding (1994),Comedy
343,"Baby-Sitters Club, The (1995)",Children
344,Ace Ventura: Pet Detective (1994),Comedy
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama
346,Backbeat (1993),Drama|Musical
347,Bitter Moon (1992),Drama|Film-Noir|Romance
348,Bullets Over Broadway (1994),Comedy
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller
350,"Client, The (1994)",Drama|Mystery|Thriller
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance
352,Crooklyn (1994),Comedy|Drama
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller
354,Cobb (1994),Drama
355,"Flintstones, The (1994)",Children|Comedy|Fantasy
356,Forrest Gump (1994),Comedy|Drama|Romance|War
357,Four Weddings and a Funeral (1994),Comedy|Romance
358,Higher Learning (1995),Drama
359,I Like It Like That (1994),Comedy|Drama|Romance
360,I Love Trouble (1994),Action|Comedy
361,It Could Happen to You (1994),Comedy|Drama|Romance
362,"Jungle Book, The (1994)",Adventure|Children|Romance
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
365,Little Buddha (1993),Drama
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy
368,Maverick (1994),Adventure|Comedy|Western
369,Mrs. Parker and the Vicious Circle (1994),Drama
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy
371,"Paper, The (1994)",Comedy|Drama
372,Reality Bites (1994),Comedy|Drama|Romance
373,Red Rock West (1992),Thriller
374,Richie Rich (1994),Children|Comedy
376,"River Wild, The (1994)",Action|Thriller
377,Speed (1994),Action|Romance|Thriller
378,Speechless (1994),Comedy|Romance
379,Timecop (1994),Action|Sci-Fi|Thriller
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller
381,When a Man Loves a Woman (1994),Drama|Romance
382,Wolf (1994),Drama|Horror|Romance|Thriller
383,Wyatt Earp (1994),Western
384,Bad Company (1995),Action|Crime|Drama
387,"Low Down Dirty Shame, A (1994)",Action|Comedy
388,Boys Life (1995),Drama
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama
391,Jason's Lyric (1994),Crime|Drama
393,Street Fighter (1994),Action|Adventure|Fantasy
394,Coldblooded (1995),Comedy
397,"Fear, The (1995)",Horror
402,Open Season (1996),Comedy
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy
407,In the Mouth of Madness (1995),Horror|Thriller
408,8 Seconds (1994),Drama
409,Above the Rim (1994),Crime|Drama
410,Addams Family Values (1993),Children|Comedy|Fantasy
411,Martin Lawrence: You So Crazy (1994),Comedy|Documentary
412,"Age of Innocence, The (1993)",Drama
413,Airheads (1994),Comedy
414,"Air Up There, The (1994)",Comedy
415,Another Stakeout (1993),Comedy|Thriller
416,Bad Girls (1994),Western
417,Barcelona (1994),Comedy|Romance
418,Being Human (1993),Drama
419,"Beverly Hillbillies, The (1993)",Comedy
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller
421,Black Beauty (1994),Adventure|Children|Drama
422,Blink (1994),Thriller
423,Blown Away (1994),Action|Thriller
424,Blue Chips (1994),Drama
425,Blue Sky (1994),Drama|Romance
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller
428,"Bronx Tale, A (1993)",Drama
429,Cabin Boy (1994),Comedy
431,Carlito's Way (1993),Crime|Drama
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western
433,Clean Slate (1994),Comedy
434,Cliffhanger (1993),Action|Adventure|Thriller
435,Coneheads (1993),Comedy|Sci-Fi
436,Color of Night (1994),Drama|Thriller
437,Cops and Robbersons (1994),Comedy
438,"Cowboy Way, The (1994)",Action|Comedy|Drama
440,Dave (1993),Comedy|Romance
441,Dazed and Confused (1993),Comedy
442,Demolition Man (1993),Action|Adventure|Sci-Fi
443,"Endless Summer 2, The (1994)",Adventure|Documentary
444,Even Cowgirls Get the Blues (1993),Comedy|Romance
445,Fatal Instinct (1993),Comedy
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance
447,"Favor, The (1994)",Comedy|Romance
448,Fearless (1993),Drama
449,Fear of a Black Hat (1994),Comedy
450,With Honors (1994),Comedy|Drama
451,Flesh and Bone (1993),Drama|Mystery|Romance
452,Widows' Peak (1994),Drama
453,For Love or Money (1993),Comedy|Romance
454,"Firm, The (1993)",Drama|Thriller
455,Free Willy (1993),Adventure|Children|Drama
456,Fresh (1994),Crime|Drama|Thriller
457,"Fugitive, The (1993)",Thriller
458,Geronimo: An American Legend (1993),Drama|Western
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller
460,Getting Even with Dad (1994),Comedy
461,Go Fish (1994),Drama|Romance
462,"Good Man in Africa, A (1994)",Action|Adventure
463,Guilty as Sin (1993),Crime|Drama|Thriller
464,Hard Target (1993),Action|Adventure|Crime|Thriller
465,Heaven & Earth (1993),Action|Drama|War
466,Hot Shots! Part Deux (1993),Action|Comedy|War
467,Live Nude Girls (1995),Comedy
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance
469,"House of the Spirits, The (1993)",Drama|Romance
470,House Party 3 (1994),Comedy
471,"Hudsucker Proxy, The (1994)",Comedy
472,I'll Do Anything (1994),Comedy|Drama
473,In the Army Now (1994),Comedy|War
474,In the Line of Fire (1993),Action|Thriller
475,In the Name of the Father (1993),Drama
476,"Inkwell, The (1994)",Comedy|Drama
477,What's Love Got to Do with It? (1993),Drama|Musical
479,Judgment Night (1993),Action|Crime|Thriller
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
481,Kalifornia (1993),Drama|Thriller
482,Killing Zoe (1994),Crime|Drama|Thriller
483,King of the Hill (1993),Drama
484,Lassie (1994),Adventure|Children
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy
486,Life with Mikey (1993),Comedy
487,Lightning Jack (1994),Comedy|Western
488,M. Butterfly (1993),Drama|Romance
489,Made in America (1993),Comedy
490,Malice (1993),Thriller
491,"Man Without a Face, The (1993)",Drama
492,Manhattan Murder Mystery (1993),Comedy|Mystery
493,Menace II Society (1993),Action|Crime|Drama
494,Executive Decision (1996),Action|Adventure|Thriller
495,In the Realm of the Senses (Ai no corrida) (1976),Drama
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller
497,Much Ado About Nothing (1993),Comedy|Romance
498,Mr. Jones (1993),Drama|Romance
499,Mr. Wonderful (1993),Comedy|Romance
500,Mrs. Doubtfire (1993),Comedy|Drama
501,Naked (1993),Drama
502,"Next Karate Kid, The (1994)",Action|Children|Romance
503,"New Age, The (1994)",Drama
504,No Escape (1994),Action|Drama|Sci-Fi
505,North (1994),Comedy
506,Orlando (1992),Drama|Fantasy|Romance
507,"Perfect World, A (1993)",Crime|Drama|Thriller
508,Philadelphia (1993),Drama
509,"Piano, The (1993)",Drama|Romance
510,Poetic Justice (1993),Drama
511,"Program, The (1993)",Action|Drama
512,"Puppet Masters, The (1994)",Horror|Sci-Fi
513,Radioland Murders (1994),Comedy|Mystery|Romance
514,"Ref, The (1994)",Comedy
515,"Remains of the Day, The (1993)",Drama|Romance
516,Renaissance Man (1994),Comedy|Drama
517,Rising Sun (1993),Action|Drama|Mystery
518,"Road to Wellville, The (1994)",Comedy
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller
520,Robin Hood: Men in Tights (1993),Comedy
521,Romeo Is Bleeding (1993),Crime|Thriller
522,Romper Stomper (1992),Action|Drama
523,Ruby in Paradise (1993),Drama
524,Rudy (1993),Drama
527,Schindler's List (1993),Drama|War
528,"Scout, The (1994)",Comedy|Drama
529,Searching for Bobby Fischer (1993),Drama
531,"Secret Garden, The (1993)",Children|Drama
532,Serial Mom (1994),Comedy|Crime|Horror
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery
534,Shadowlands (1993),Drama|Romance
535,Short Cuts (1993),Drama
536,"Simple Twist of Fate, A (1994)",Drama
537,Sirens (1994),Drama
538,Six Degrees of Separation (1993),Drama
539,Sleepless in Seattle (1993),Comedy|Drama|Romance
540,Sliver (1993),Thriller
541,Blade Runner (1982),Action|Sci-Fi|Thriller
542,Son in Law (1993),Comedy|Drama|Romance
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller
544,Striking Distance (1993),Action|Crime
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi
547,Surviving the Game (1994),Action|Adventure|Thriller
548,Terminal Velocity (1994),Action|Mystery|Thriller
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical
550,Threesome (1994),Comedy|Romance
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance
553,Tombstone (1993),Action|Drama|Western
554,Trial by Jury (1994),Crime|Drama|Thriller
555,True Romance (1993),Crime|Thriller
556,"War Room, The (1993)",Documentary
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy
562,Welcome to the Dollhouse (1995),Comedy|Drama
563,Germinal (1993),Drama|Romance
564,Chasers (1994),Comedy
565,Cronos (1993),Drama|Horror
568,Bhaji on the Beach (1993),Comedy|Drama
569,Little Big League (1994),Comedy|Drama
571,"Wedding Gift, The (1994)",Drama|Romance
572,Foreign Student (1994),Drama
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama
574,Spanking the Monkey (1994),Comedy|Drama
575,"Little Rascals, The (1994)",Children|Comedy
576,Fausto (1993),Comedy
577,Andre (1994),Adventure|Children|Drama
580,Princess Caraboo (1994),Drama
581,"Celluloid Closet, The (1995)",Documentary
582,Métisse (Café au Lait) (1993),Comedy|Drama
585,"Brady Bunch Movie, The (1995)",Comedy
586,Home Alone (1990),Children|Comedy
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi
590,Dances with Wolves (1990),Adventure|Drama|Western
592,Batman (1989),Action|Crime|Thriller
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
596,Pinocchio (1940),Animation|Children|Fantasy|Musical
597,Pretty Woman (1990),Comedy|Romance
598,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy
599,"Wild Bunch, The (1969)",Adventure|Western
600,Love and a .45 (1994),Action|Comedy|Crime
602,"Great Day in Harlem, A (1994)",Documentary
603,"Bye Bye, Love (1995)",Comedy
605,One Fine Day (1996),Drama|Romance
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror
608,Fargo (1996),Comedy|Crime|Drama|Thriller
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
612,"Pallbearer, The (1996)",Comedy
613,Jane Eyre (1996),Drama|Romance
614,Loaded (1994),Drama|Thriller
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama
616,"Aristocats, The (1970)",Animation|Children
618,Two Much (1995),Comedy|Romance
619,Ed (1996),Comedy
626,"Thin Line Between Love and Hate, A (1996)",Comedy
627,"Last Supper, The (1995)",Drama|Thriller
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller
630,Carried Away (1996),Drama|Romance
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance
632,Land and Freedom (Tierra y libertad) (1995),Drama|War
633,Denise Calls Up (1995),Comedy
635,"Family Thing, A (1996)",Comedy|Drama
637,Sgt. Bilko (1996),Comedy
638,Jack and Sarah (1995),Romance
639,Girl 6 (1996),Comedy|Drama
640,Diabolique (1996),Drama|Thriller
641,"Little Indian, Big City (Un indien dans la ville) (1994)",Adventure|Children|Comedy
645,Nelly & Monsieur Arnaud (1995),Drama
647,Courage Under Fire (1996),Action|Crime|Drama|War
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama
650,Moll Flanders (1996),Drama
653,Dragonheart (1996),Action|Adventure|Fantasy
656,Eddie (1996),Comedy
659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical
